iso3,location,variable,age,sex,y2024,y2025,y2026,y2027,y2028,y2029,y2030,y2031,y2032,y2033,y2034,y2035,y2036,y2037,y2038,y2039,y2040,y2041,y2042,y2043,y2044,y2045,y2046,y2047,y2048,y2049,y2050,y2051,y2052,y2053,y2054,y2055,y2056,y2057,y2058,y2059,y2060,y2061,y2062,y2063,y2064,y2065,y2066,y2067,y2068,y2069,y2070,y2071,y2072,y2073,y2074,y2075,y2076,y2077,y2078,y2079,y2080,y2081,y2082,y2083,y2084,y2085,y2086,y2087,y2088,y2089,y2090,y2091,y2092,y2093,y2094,y2095,y2096,y2097,y2098,y2099,y2100,y2101
MEX,Mexico,population,23,female,1100.03,1101.987,1103.781,1097.344,1093.791,1089.137,1084.799,1083.101,1084.997,1088.084,1091.323,1093.831,1095.236,1092.781,1071.694,1041.48,1021.241,1003.552,1003.207,1003.722,993.309,987.379,975.415,963.255,956.171,947.1319999999999,940.638,933.244,927.0410000000001,921.716,916.013,911.408,906.193,900.58,895.1369999999999,889.832,883.739,878.26,872.069,865.076,857.207,848.994,840.827,832.865,826.13,818.155,810.429,802.081,795.263,787.986,780.917,773.825,766.596,760.417,754.165,748.5309999999999,742.218,736.7140000000001,731.1559999999999,726.33,720.004,714.229,709.456,704.317,698.513,693.43,687.414,682.2089999999999,677.128,671.446,666.7329999999999,661.5309999999999,655.571,650.347,644.0700000000001,638.758,633.367,627.942
MEX,Mexico,population,24,female,1075.818,1097.593,1099.502,1101.277,1094.89,1091.369,1086.708,1082.409,1080.716,1082.653,1085.784,1088.933,1091.526,1092.885,1090.525,1069.415,1039.153,1018.974,1001.397,1001.081,1001.572,991.234,985.271,973.326,961.171,954.205,945.034,938.628,931.224,925.056,919.724,914.044,909.447,904.2619999999999,898.7,893.327,888,881.874,876.476,870.27,863.2910000000001,855.425,847.188,839.088,831.162,824.4160000000001,816.484,808.706,800.461,793.607,786.307,779.3,772.249,765.052,758.8869999999999,752.65,746.999,740.7190000000001,735.196,729.769,724.908,718.578,712.774,708.064,702.987,697.236,692.1180000000001,686.103,680.862,675.867,670.103,665.448,660.276,654.365,649.128,642.885,637.581,632.2
MEX,Mexico,population,25,female,1065.872,1073.295,1095.007,1096.896,1098.716,1092.365,1088.835,1084.215,1079.923,1078.275,1080.258,1083.294,1086.531,1089.076,1090.532,1088.137,1066.973,1036.78,1016.718,999.18,998.8390000000001,999.405,989.034,983.087,971.147,959.1180000000001,952.013,942.936,936.519,929.152,922.977,917.668,911.997,907.432,902.3,896.811,891.415,886.053,880.013,874.598,868.4059999999999,861.43,853.539,845.372,837.3099999999999,829.372,822.672,814.686,807.015,798.732,791.855,784.619,777.6559999999999,770.638,763.455,757.307,751.052,745.4349999999999,739.135,733.75,728.287,723.421,717.0599999999999,711.322,706.677,701.6559999999999,695.869,690.752,684.7,679.548,674.467,668.764,664.141,659.019,653.095,647.8920000000001,641.659,636.365
MEX,Mexico,population,26,female,1059.392,1063.314,1070.684,1092.362,1094.296,1096.148,1089.79,1086.301,1081.688,1077.444,1075.844,1077.732,1080.857,1084.046,1086.687,1088.106,1085.648,1064.548,1034.48,1014.46,996.9059999999999,996.64,997.168,986.817,980.873,969.0599999999999,956.894,949.8819999999999,940.796,934.417,927.043,920.8920000000001,915.592,909.954,905.443,900.385,894.873,889.442,884.167,878.11,872.7089999999999,866.521,859.52,851.699,843.571,835.497,827.607,820.851,812.973,805.264,796.9589999999999,790.146,782.955,776.025,769.022,761.857,755.691,749.47,743.833,737.673,732.251,726.784,721.8869999999999,715.592,709.921,705.332,700.274,694.4880000000001,689.3339999999999,683.371,678.133,673.114,667.443,662.871,657.736,651.847,646.654,640.431
MEX,Mexico,population,27,female,1063.66,1056.851,1060.724,1068.07,1089.779,1091.745,1093.585,1087.27,1083.788,1079.222,1075.027,1073.338,1075.314,1078.392,1081.675,1084.281,1085.636,1083.231,1062.251,1032.23,1012.197,994.727,994.424,994.967,984.621,978.8,966.854,954.782,947.7619999999999,938.713,932.328,924.979,918.8390000000001,913.571,907.986,903.548,898.467,892.923,887.576,882.285,876.2430000000001,870.847,864.634,857.701,849.919,841.78,833.753,825.809,819.159,811.245,803.515,795.273,788.504,781.346,774.431,767.446,760.263,754.131,747.8920000000001,742.3920000000001,736.196,730.77,725.273,720.441,714.212,708.596,703.971,698.915,693.092,688.026,681.98,676.803,671.8150000000001,666.194,661.609,656.508,650.629,645.446
MEX,Mexico,population,28,female,1074.211,1061.167,1054.32,1058.173,1065.559,1087.284,1089.239,1091.116,1084.81,1081.374,1076.857,1072.578,1070.976,1072.909,1076.078,1079.326,1081.871,1083.277,1080.977,1060.04,1030.014,1010.064,992.568,992.282,992.825,982.599,976.649,964.794,952.718,945.7329999999999,936.682,930.321,922.984,916.874,911.658,906.144,901.6849999999999,896.574,891.111,885.75,880.473,874.436,869.0170000000001,862.869,855.975,848.183,840.088,832.011,824.17,817.486,809.551,801.8819999999999,793.684,786.947,779.804,772.9059999999999,765.905,758.756,752.606,746.498,740.9640000000001,734.765,729.311,723.876,719.1079999999999,712.932,707.282,702.659,697.568,691.83,686.684,680.697,675.549,670.61,664.978,660.425,655.3339999999999,649.465
MEX,Mexico,population,29,female,1073.727,1071.786,1058.712,1051.855,1055.748,1063.159,1084.861,1086.851,1088.732,1082.472,1079.082,1074.488,1070.295,1068.654,1070.673,1073.811,1077.003,1079.596,1081.099,1078.831,1057.886,1027.947,1007.976,990.506,990.221,990.872,980.529,974.663,962.805,950.766,943.779,934.753,928.403,921.097,915.038,909.889,904.357,899.869,894.835,889.359,884.013,878.742,872.684,867.327,861.215,854.312,846.563,838.422,830.442,822.5700000000001,815.867,807.991,800.3630000000001,792.196,785.473,778.347,771.4349999999999,764.466,757.301,751.275,745.136,739.6,733.375,727.98,722.605,717.886,711.68,706.032,701.377,696.366,690.554,685.463,679.504,674.403,669.452,663.852,659.309,654.227
MEX,Mexico,population,30,female,1066.024,1071.387,1069.412,1056.335,1049.525,1053.445,1060.844,1082.564,1084.559,1086.479,1080.265,1076.804,1072.29,1068.064,1066.508,1068.5,1071.586,1074.823,1077.506,1079.037,1076.754,1055.887,1025.937,1005.994,988.535,988.353,988.891,978.629,972.759,960.938,948.9,941.936,932.923,926.602,919.345,913.349,908.1849999999999,902.628,898.212,893.168,887.706,882.366,877.076,871.077,865.753,859.635,852.772,844.98,836.931,828.923,821.034,814.386,806.549,798.951,790.798,784.092,776.954,770.072,763.0890000000001,756.04,749.986,743.846,738.285,732.116,726.778,721.45,716.702,710.499,704.822,700.241,695.1609999999999,689.401,684.337,678.422,673.311,668.39,662.799,658.265
MEX,Mexico,population,31,female,1064.403,1063.776,1069.103,1067.119,1054.093,1047.316,1051.228,1058.654,1080.365,1082.397,1084.355,1078.08,1074.693,1070.151,1066.006,1064.428,1066.374,1069.503,1072.824,1075.533,1077.05,1074.83,1053.951,1024.034,1004.106,986.752,986.466,987.075,976.814,970.976,959.157,947.145,940.194,931.21,924.9349999999999,917.7380000000001,911.73,906.543,901.054,896.63,891.599,886.144,880.788,875.553,869.586,864.256,858.175,851.274,843.568,835.4930000000001,827.471,819.635,813.023,805.215,797.63,789.494,782.777,775.667,768.773,761.898,754.824,748.769,742.6079999999999,737.1,730.9829999999999,725.688,720.335,715.591,709.361,703.754,699.11,694.078,688.343,683.3200000000001,677.396,672.313,667.401,661.819
MEX,Mexico,population,32,female,1064.065,1062.235,1061.582,1066.896,1064.951,1051.963,1045.189,1049.13,1056.558,1078.288,1080.356,1082.253,1076.05,1072.639,1068.172,1064.011,1062.395,1064.382,1067.589,1070.935,1073.631,1075.204,1072.964,1052.114,1022.22,1002.392,984.955,984.736,985.34,975.1130000000001,969.276,957.482,945.486,938.563,929.623,923.405,916.198,910.17,905.048,899.552,895.1420000000001,890.1180000000001,884.649,879.3440000000001,874.139,868.168,862.874,856.759,849.936,842.208,834.122,826.149,818.347,811.7619999999999,803.967,796.399,788.254,781.564,774.444,767.649,760.752,753.678,747.605,741.492,736.033,729.957,724.64,719.29,714.522,708.357,702.692,698.093,693.085,687.388,682.357,676.46,671.386,666.4829999999999
MEX,Mexico,population,33,female,1055.203,1061.962,1060.111,1059.452,1064.798,1062.882,1049.904,1043.166,1047.113,1054.569,1076.318,1078.331,1080.29,1074.068,1070.727,1066.248,1062.055,1060.481,1062.541,1065.772,1069.107,1071.856,1073.41,1071.188,1050.357,1020.564,1000.664,983.299,983.078,983.7089999999999,973.486,967.671,955.894,943.927,937.045,928.1609999999999,921.934,914.711,908.744,903.617,898.135,893.732,888.697,883.276,878,872.792,866.855,861.5309999999999,855.4880000000001,848.646,840.909,832.8680000000001,824.927,817.151,810.579,802.801,795.225,787.107,780.408,773.38,766.566,759.67,752.581,746.552,740.485,735.064,728.9690000000001,723.655,718.284,713.575,707.359,701.737,697.16,692.187,686.484,681.478,675.5890000000001,670.523
MEX,Mexico,population,34,female,1029.74,1053.157,1059.89,1058.036,1057.413,1062.781,1060.868,1047.931,1041.209,1045.185,1052.67,1074.353,1076.424,1078.362,1072.209,1068.858,1064.353,1060.202,1058.698,1060.783,1064.005,1067.389,1070.121,1071.69,1069.476,1048.736,1018.887,999.058,981.704,981.509,982.14,971.942,966.14,954.3920000000001,942.468,935.6369999999999,926.747,920.508,913.343,907.373,902.26,896.787,892.374,887.384,881.992,876.7140000000001,871.538,865.574,860.316,854.258,847.408,839.713,831.704,823.788,816.026,809.4690000000001,801.6849999999999,794.135,786.01,779.396,772.352,765.54,758.63,751.583,745.597,739.566,734.127,728.037,722.705,717.389,712.634,706.457,700.856,696.311,691.333,685.654,680.6559999999999,674.776
MEX,Mexico,population,35,female,1002.304,1027.748,1051.125,1057.85,1056.033,1055.437,1060.802,1058.921,1046.007,1039.324,1043.329,1050.766,1072.486,1074.54,1076.535,1070.378,1067.005,1062.541,1058.459,1056.982,1059.061,1062.329,1065.699,1068.445,1070.022,1067.881,1047.089,1017.315,997.5,980.183,979.989,980.639,970.458,964.682,952.975,941.102,934.2670000000001,925.37,919.184,912.019,906.064,900.96,895.48,891.11,886.147,880.754,875.5069999999999,870.308,864.407,859.136,853.071,846.261,838.596,830.611,822.7089999999999,814.962,808.402,800.6420000000001,793.087,785.0410000000001,778.413,771.372,764.549,757.678,750.672,744.7190000000001,738.673,733.24,727.134,721.853,716.496,711.777,705.62,700.05,695.502,690.546,684.874,679.885
MEX,Mexico,population,36,female,993.682,1000.353,1025.757,1049.111,1055.863,1054.073,1053.483,1058.873,1057.005,1044.136,1037.491,1041.457,1048.94,1070.628,1072.736,1074.724,1068.552,1065.218,1060.82,1056.766,1055.289,1057.413,1060.67,1064.053,1066.807,1068.45,1066.253,1045.527,1015.778,996.002,978.7,978.525,979.1849999999999,969.033,963.293,951.636,939.764,932.924,924.079,917.894,910.746,904.801,899.693,894.254,889.909,884.947,879.5839999999999,874.317,869.176,863.265,857.99,851.962,845.181,837.539,829.569,821.683,813.934,807.396,799.633,792.151,784.095,777.471,770.42,763.635,756.802,749.827,743.8630000000001,737.823,732.376,726.318,721,715.677,710.977,704.849,699.277,694.749,689.802,684.139
MEX,Mexico,population,37,female,986.728,991.736,998.391,1023.769,1047.13,1053.9,1052.121,1051.561,1056.959,1055.124,1042.301,1035.632,1039.645,1047.112,1068.833,1070.936,1072.905,1066.775,1063.503,1059.134,1055.085,1053.653,1055.77,1059.041,1062.432,1065.248,1066.838,1064.692,1043.988,1014.286,994.53,977.259,977.096,977.778,967.664,961.968,950.3150000000001,938.444,931.652,922.813,916.645,909.508,903.562,898.492,893.079,888.737,883.803,878.424,873.212,868.063,862.15,856.91,850.909,844.151,836.524,828.569,820.683,812.957,806.418,798.723,791.2329999999999,783.182,776.551,769.5359999999999,762.785,755.984,748.999,743.0410000000001,736.99,731.588,725.498,720.212,714.908,710.235,704.106,698.554,694.034,689.095
MEX,Mexico,population,38,female,974.391,984.768,989.764,996.417,1021.797,1045.157,1051.93,1050.182,1049.638,1055.062,1053.262,1040.427,1033.815,1037.818,1045.328,1067.027,1069.116,1071.119,1065.05,1061.808,1057.447,1053.444,1052.011,1054.144,1057.424,1060.873,1063.641,1065.278,1063.141,1042.479,1012.808,993.086,975.842,975.701,976.413,966.3440000000001,960.651,949.002,937.181,930.396,921.575,915.42,908.285,902.377,897.332,891.924,887.609,882.662,877.335,872.117,866.968,861.0890000000001,855.875,849.897,843.153,835.542,827.5890000000001,819.726,812.001,805.525,797.824,790.34,782.284,775.687,768.706,761.985,755.176,748.199,742.232,736.223,730.792,724.732,719.465,714.187,709.514,703.405,697.861,693.351
MEX,Mexico,population,39,female,960.699,972.408,982.769,987.7670000000001,994.444,1019.819,1043.162,1049.957,1048.229,1047.718,1053.167,1051.35,1038.578,1031.971,1036.019,1043.523,1065.19,1067.312,1069.367,1063.332,1060.099,1055.784,1051.786,1050.373,1052.516,1055.852,1059.259,1062.071,1063.715,1061.606,1040.971,1011.344,991.654,974.4450000000001,974.335,975.083,965.023,959.332,947.732,935.924,929.157,920.352,914.2,907.102,901.221,896.182,890.801,886.476,881.578,876.248,871.032,865.9160000000001,860.063,854.87,848.907,842.179,834.572,826.6420000000001,818.7809999999999,811.116,804.635,796.943,789.456,781.433,774.8680000000001,767.9160000000001,761.1900000000001,754.389,747.4059999999999,741.479,735.4450000000001,730.043,724.002,718.759,713.482,708.828,702.728,697.194
MEX,Mexico,population,40,female,944.675,958.681,970.374,980.731,985.756,992.451,1017.806,1041.149,1047.954,1046.261,1045.784,1051.211,1049.444,1036.688,1030.138,1034.187,1041.677,1063.354,1065.527,1067.608,1061.588,1058.399,1054.092,1050.118,1048.721,1050.918,1054.217,1057.666,1060.486,1062.155,1060.059,1039.464,1009.88,990.229,973.0650000000001,972.991,973.742,963.6900000000001,958.044,946.458,934.673,927.922,919.125,913.009,905.939,900.066,895.054,889.667,885.388,880.49,875.163,869.979,864.888,859.057,853.88,847.933,841.21,833.625,825.7,817.896,810.23,803.7569999999999,796.064,788.6079999999999,780.6180000000001,774.081,767.125,760.408,753.603,746.659,740.711,734.705,729.321,723.304,718.064,712.805,708.16,702.0700000000001
MEX,Mexico,population,41,female,941.112,942.611,956.599,968.288,978.663,983.71,990.412,1015.762,1039.092,1045.922,1044.265,1043.778,1049.245,1047.484,1034.794,1028.261,1032.302,1039.819,1061.521,1063.72,1065.81,1059.838,1056.659,1052.378,1048.424,1047.083,1049.25,1052.59,1056.048,1058.892,1060.572,1058.501,1037.943,1008.411,988.809,971.696,971.627,972.38,962.376,956.741,945.181,933.418,926.675,917.9160000000001,911.827,904.768,898.923,893.907,888.5650000000001,884.288,879.395,874.1,868.942,863.873,858.058,852.898,846.957,840.256,832.677,824.807,817.003,809.347,802.876,795.213,787.789,779.827,773.288,766.343,759.624,752.855,745.893,739.972,733.985,728.624,722.612,717.39,712.141,707.506
MEX,Mexico,population,42,female,924.316,938.967,940.471,954.452,966.1559999999999,976.546,981.604,988.329,1013.662,1036.991,1043.845,1042.186,1041.746,1047.213,1045.503,1032.842,1026.32,1030.393,1037.95,1059.654,1061.863,1063.991,1058.035,1054.883,1050.626,1046.73,1045.368,1047.576,1050.927,1054.409,1057.265,1058.967,1056.917,1036.405,1006.934,987.386,970.298,970.234,971.024,961.038,955.425,943.889,932.141,925.4349999999999,916.706,910.63,903.6,897.753,892.782,887.4450000000001,883.175,878.312,873.043,867.908,862.856,857.059,851.9059999999999,845.987,839.294,831.768,823.9,816.1079999999999,808.455,802.014,794.3819999999999,786.986,779.025,772.498,765.552,758.8680000000001,752.085,745.151,739.248,733.285,727.929,721.934,716.723,711.485
MEX,Mexico,population,43,female,905.4829999999999,922.097,936.732,938.252,952.244,963.961,974.355,979.439,986.177,1011.504,1034.831,1041.673,1040.063,1039.635,1045.143,1043.45,1030.814,1024.338,1028.456,1036.033,1057.722,1059.971,1062.107,1056.184,1053.056,1048.857,1044.948,1043.631,1045.854,1049.23,1052.724,1055.601,1057.322,1055.3,1034.843,1005.44,985.923,968.86,968.833,969.634,959.676,954.083,942.564,930.859,924.182,915.47,909.422,902.396,896.5940000000001,891.63,886.302,882.062,877.226,871.981,866.8630000000001,861.83,856.043,850.912,845.001,838.359,830.837,822.982,815.196,807.574,801.162,793.559,786.165,778.218,771.692,764.7809999999999,758.086,751.33,744.415,738.5359999999999,732.578,727.241,721.258,716.058
MEX,Mexico,population,44,female,896.551,903.18,919.775,934.403,935.9589999999999,949.9589999999999,961.678,972.0890000000001,977.191,983.954,1009.273,1032.562,1039.44,1037.848,1037.47,1042.986,1041.306,1028.729,1022.314,1026.457,1034.042,1055.741,1058,1060.16,1054.267,1051.196,1046.989,1043.13,1041.834,1044.084,1047.474,1050.99,1053.886,1055.632,1053.646,1033.25,1003.893,984.408,967.402,967.389,968.207,958.276,952.698,941.222,929.552,922.893,914.213,908.171,901.1900000000001,895.398,890.4450000000001,885.15,880.936,876.124,870.898,865.8,860.778,855.014,849.893,844.0309999999999,837.395,829.888,822.0410000000001,814.2859999999999,806.694,800.3099999999999,792.712,785.332,777.389,770.898,763.979,757.3099999999999,750.574,743.683,737.811,731.873,726.548,720.578
MEX,Mexico,population,45,female,885.51,894.131,900.764,917.348,931.984,933.574,947.572,959.306,969.726,974.857,981.646,1006.923,1030.216,1037.1,1035.561,1035.205,1040.724,1039.088,1026.584,1020.214,1024.371,1031.986,1053.667,1055.951,1058.132,1052.301,1049.226,1045.07,1041.238,1039.976,1042.243,1045.656,1049.192,1052.113,1053.891,1051.945,1031.59,1002.282,982.86,965.889,965.896,966.732,956.823,951.283,939.845,928.2,921.572,912.904,906.9059999999999,899.939,894.162,889.241,883.974,879.785,874.9930000000001,869.788,864.703,859.705,853.953,848.879,843.026,836.405,828.907,821.092,813.3680000000001,805.805,799.428,791.845,784.472,776.564,770.067,763.174,756.527,749.8150000000001,742.933,737.082,731.157,725.845
MEX,Mexico,population,46,female,871.87,882.962,891.5839999999999,898.229,914.816,929.458,931.075,945.083,956.824,967.263,972.424,979.2089999999999,1004.483,1027.751,1034.673,1033.161,1032.823,1038.374,1036.793,1024.349,1018.014,1022.208,1029.829,1051.503,1053.81,1056.041,1050.215,1047.191,1043.066,1039.274,1038.036,1040.33,1043.764,1047.325,1050.277,1052.091,1050.165,1029.853,1000.625,981.246,964.319,964.346,965.194,955.33,949.823,938.413,926.807,920.191,911.5700000000001,905.5890000000001,898.64,892.897,888.005,882.764,878.597,873.828,868.638,863.578,858.592,852.889,847.824,841.987,835.377,827.912,820.128,812.434,804.881,798.52,790.946,783.6079999999999,775.698,769.227,762.357,755.734,749.034,742.173,736.336,730.426
MEX,Mexico,population,47,female,856.323,869.1849999999999,880.274,888.905,895.577,912.165,926.805,928.461,942.472,954.228,964.686,969.85,976.671,1001.915,1025.185,1032.12,1030.632,1030.339,1035.933,1034.394,1022.002,1015.725,1019.934,1027.573,1049.236,1051.592,1053.82,1048.052,1045.06,1040.978,1037.217,1036.013,1038.332,1041.792,1045.384,1048.372,1050.203,1048.299,1028.058,998.8920000000001,979.5650000000001,962.684,962.726,963.606,953.782,948.299,936.93,925.345,918.776,910.178,904.216,897.304,891.592,886.728,881.5119999999999,877.3680000000001,872.615,867.452,862.408,857.4690000000001,851.778,846.731,840.9059999999999,834.328,826.895,819.143,811.461,803.927,797.576,790.037,782.699,774.818,768.37,761.526,754.9160000000001,748.237,741.393,735.571
MEX,Mexico,population,48,female,843.237,853.495,866.35,877.442,886.096,892.795,909.375,924.023,925.7140000000001,939.734,951.5069999999999,961.958,967.163,973.996,999.2329999999999,1022.481,1029.424,1027.988,1027.75,1033.374,1031.87,1019.552,1013.314,1017.549,1025.203,1046.878,1049.236,1051.508,1045.781,1042.833,1038.786,1035.067,1033.896,1036.244,1039.738,1043.365,1046.37,1048.22,1046.362,1026.177,997.082,977.809,960.97,961.047,961.954,952.164,946.716,935.372,923.842,917.296,908.724,902.799,895.921,890.239,885.402,880.213,876.086,871.362,866.216,861.2190000000001,856.294,850.623,845.59,839.797,833.253,825.852,818.1130000000001,810.453,802.932,796.616,789.08,781.772,773.9160000000001,767.494,760.664,754.077,747.4160000000001,740.59
MEX,Mexico,population,49,female,835.821,840.245,850.505,863.359,874.468,883.144,889.864,906.446,921.095,922.83,936.86,948.624,959.103,964.327,971.198,996.4059999999999,1019.623,1026.601,1025.225,1025.033,1030.679,1029.229,1016.968,1010.782,1015.04,1022.735,1044.373,1046.777,1049.078,1043.404,1040.493,1036.491,1032.812,1031.679,1034.064,1037.594,1041.24,1044.265,1046.157,1044.329,1024.206,995.187,975.965,959.189,959.296,960.224,950.477,945.05,933.763,922.2670000000001,915.746,907.216,901.327,894.4829999999999,888.831,884.022,878.854,874.7569999999999,870.052,864.954,859.973,855.0700000000001,849.415,844.415,838.6559999999999,832.144,824.759,817.044,809.399,801.9160000000001,795.604,788.099,780.817,772.989,766.5839999999999,759.779,753.21,746.568
MEX,Mexico,population,50,female,823.45,832.6319999999999,837.079,847.347,860.212,871.336,880.03,886.782,903.3579999999999,918.015,919.796,933.813,945.601,956.087,961.354,968.245,993.4160000000001,1016.624,1023.643,1022.319,1022.167,1027.851,1026.438,1014.248,1008.114,1012.42,1020.111,1041.754,1044.188,1046.529,1040.901,1038.036,1034.079,1030.446,1029.359,1031.784,1035.335,1039.002,1042.068,1043.987,1042.194,1022.138,993.193,974.042,957.328,957.4589999999999,958.4160000000001,948.7,943.323,932.073,920.614,914.136,905.647,899.793,892.9829999999999,887.3630000000001,882.577,877.441,873.365,868.707,863.629,858.672,853.787,848.167,843.2,837.475,830.981,823.622,815.925,808.319,800.8440000000001,794.562,787.085,779.833,772.025,765.645,758.86,752.312
MEX,Mexico,population,51,female,805.139,820.0599999999999,829.251,833.729,844.0170000000001,856.8920000000001,868.026,876.746,883.526,900.103,914.7670000000001,916.575,930.609,942.402,952.917,958.211,965.116,990.27,1013.474,1020.526,1019.248,1019.152,1024.86,1023.496,1011.377,1005.319,1009.633,1017.36,1038.99,1041.467,1043.839,1038.268,1035.449,1031.543,1027.964,1026.926,1029.377,1032.953,1036.661,1039.754,1041.703,1039.949,1019.959,991.109,972.029,955.371,955.534,956.508,946.852,941.506,930.297,918.891,912.453,904.0069999999999,898.188,891.414,885.821,881.069,875.9589999999999,871.931,867.294,862.2430000000001,857.306,852.456,846.873,841.941,836.235,829.7670000000001,822.429,814.772,807.177,799.736,793.4829999999999,786.038,778.806,771.027,764.669,757.9059999999999
MEX,Mexico,population,52,female,784.653,801.552,816.4589999999999,825.665,830.187,840.495,853.374,864.528,873.271,880.085,896.662,911.312,913.179,927.21,939.029,949.557,954.873,961.816,986.956,1010.145,1017.223,1016.009,1015.956,1021.696,1020.381,1008.36,1002.341,1006.702,1014.452,1036.077,1038.588,1041.002,1035.488,1032.722,1028.874,1025.354,1024.354,1026.834,1030.453,1034.19,1037.313,1039.296,1037.576,1017.671,988.918,969.9059999999999,953.3150000000001,953.499,954.515,944.904,939.592,928.4400000000001,917.085,910.6900000000001,902.2859999999999,896.505,889.764,884.2089999999999,879.484,874.425,870.42,865.813,860.784,855.885,851.072,845.526,840.615,834.937,828.492,821.1950000000001,813.553,805.9930000000001,798.5839999999999,792.3630000000001,784.942,777.74,769.986,763.652
MEX,Mexico,population,53,female,760.548,780.8579999999999,797.7329999999999,812.633,821.865,826.432,836.755,849.647,860.816,869.588,876.439,892.994,907.658,909.569,923.619,935.446,945.982,951.3440000000001,958.33,983.4450000000001,1006.611,1013.729,1012.567,1012.567,1018.338,1017.095,1005.139,999.2,1003.596,1011.378,1032.987,1035.543,1037.999,1032.549,1029.842,1026.058,1022.586,1021.627,1024.156,1027.806,1031.575,1034.733,1036.745,1035.076,1015.258,986.6,967.6660000000001,951.134,951.365,952.409,942.8440000000001,937.582,926.485,915.186,908.833,900.476,894.728,888.03,882.5069999999999,877.835,872.803,868.829,864.247,859.258,854.399,849.625,844.104,839.222,833.569,827.165,819.886,812.2809999999999,804.7569999999999,797.383,791.187,783.797,776.622,768.896
MEX,Mexico,population,54,female,737.471,756.545,776.812,793.668,808.568,817.828,822.437,832.785,845.6849999999999,856.874,865.677,872.546,889.106,903.7670000000001,905.744,919.795,931.627,942.191,947.604,954.629,979.71,1002.861,1010.007,1008.907,1008.961,1014.785,1013.581,1001.73,995.862,1000.303,1008.109,1029.711,1032.311,1034.813,1029.436,1026.794,1023.064,1019.644,1018.746,1021.312,1024.997,1028.802,1031.99,1034.048,1032.43,1012.697,984.146,965.284,948.8390000000001,949.102,950.175,940.672,935.458,924.421,913.179,906.872,898.557,892.855,886.194,880.727,876.086,871.09,867.144,862.603,857.657,852.8390000000001,848.092,842.604,837.748,832.138,825.754,818.514,810.947,803.461,796.116,789.953,782.593,775.447
MEX,Mexico,population,55,female,716.593,733.237,752.271,772.498,789.343,804.242,813.525,818.189,828.557,841.4690000000001,852.679,861.495,868.4109999999999,884.9589999999999,899.635,901.665,915.711,927.568,938.165,943.626,950.684,975.739,998.86,1006.043,1005.006,1005.136,1010.981,1009.853,998.1,992.316,996.794,1004.636,1026.224,1028.874,1031.43,1026.131,1023.546,1019.875,1016.527,1015.681,1018.287,1022.012,1025.848,1029.082,1031.186,1029.615,1009.976,981.5309999999999,962.7670000000001,946.399,946.696,947.811,938.37,933.2089999999999,922.2329999999999,911.052,904.789,896.528,890.865,884.266,878.835,874.2329999999999,869.27,865.367,860.871,855.9690000000001,851.181,846.4690000000001,841.0119999999999,836.201,830.612,824.269,817.069,809.544,802.09,794.782,788.649,781.322
MEX,Mexico,population,56,female,692.664,712.102,728.715,747.71,767.903,784.734,799.627,808.943,813.659,824.051,836.976,848.189,857.044,863.994,880.547,895.222,897.304,911.365,923.25,933.875,939.379,946.4829999999999,971.496,994.591,1001.81,1000.858,1001.036,1006.936,1005.876,994.237,988.5309999999999,993.059,1000.934,1022.51,1025.218,1027.832,1022.604,1020.081,1016.489,1013.206,1012.413,1015.067,1018.827,1022.71,1025.99,1028.136,1026.618,1007.072,978.76,960.088,943.801,944.145,945.302,935.928,930.8200000000001,919.9109999999999,908.789,902.58,894.369,888.77,882.213,876.827,872.26,867.346,863.489,859.04,854.172,849.424,844.745,839.336,834.549,829.003,822.702,815.546,808.056,800.643,793.37,787.271
MEX,Mexico,population,57,female,668.9059999999999,687.919,707.303,723.888,742.85,763.006,779.817,794.711,804.056,808.829,819.248,832.1660000000001,843.407,852.289,859.293,875.8339999999999,890.502,892.659,906.7380000000001,918.646,929.293,934.854,941.9930000000001,966.967,990.03,997.305,996.413,996.673,1002.619,1001.64,990.112,984.5,989.077,996.9880000000001,1018.556,1021.327,1023.991,1018.841,1016.399,1012.879,1009.663,1008.933,1011.63,1015.44,1019.372,1022.694,1024.886,1023.418,1003.991,975.808,957.2329999999999,941.043,941.434,942.636,933.332,928.282,917.439,906.388,900.229,892.092,886.537,880.033,874.689,870.173,865.311,861.504,857.092,852.2670000000001,847.555,842.926,837.547,832.804,827.302,821.047,813.93,806.484,799.11,791.876
MEX,Mexico,population,58,female,648.461,663.901,682.857,702.188,718.751,737.677,757.7859999999999,774.583,789.472,798.849,803.684,814.112,827.048,838.304,847.232,854.276,870.8,885.479,887.717,901.808,913.7329999999999,924.415,930.022,937.205,962.133,985.179,992.4829999999999,991.6849999999999,992.021,998.024,997.121,985.721,980.205,984.835,992.792,1014.35,1017.175,1019.896,1014.844,1012.477,1009.032,1005.893,1005.223,1007.977,1011.84,1015.815,1019.183,1021.419,1020.023,1000.712,972.667,954.204,938.114,938.557,939.804,930.576,925.582,914.816,903.8339999999999,897.749,889.668,884.169,877.713,872.426,867.966,863.16,859.3920000000001,855.027,850.2430000000001,845.585,840.9880000000001,835.657,830.96,825.5069999999999,819.293,812.223,804.821,797.4880000000001
