age,variable,sex,y2024,y2025,y2026,y2027,y2028,y2029,y2030,y2031,y2032,y2033,y2034,y2035,y2036,y2037,y2038,y2039,y2040,y2041,y2042,y2043,y2044,y2045,y2046,y2047,y2048,y2049,y2050,y2051,y2052,y2053,y2054,y2055,y2056,y2057,y2058,y2059,y2060,y2061,y2062,y2063,y2064,y2065,y2066,y2067,y2068,y2069,y2070,y2071,y2072,y2073,y2074,y2075,y2076,y2077,y2078,y2079,y2080,y2081,y2082,y2083,y2084,y2085,y2086,y2087,y2088,y2089,y2090,y2091,y2092,y2093,y2094,y2095,y2096,y2097,y2098,y2099,y2100,y2101,y2102,y2103
28,mortality,male,0.00290542,0.00285959,0.0028132,0.00276661,0.00272025,0.00267497,0.00262864,0.00258322,0.00253954,0.00249482,0.00245169,0.00240924,0.00236515,0.00231844,0.00226765,0.00221872,0.00216902,0.00212217,0.00207374,0.00202741,0.00198217,0.00193727,0.00189269,0.0018512,0.00180904,0.00176801,0.00172511,0.00168474,0.0016437,0.00160479,0.00156615,0.00153008,0.00149258,0.00145615,0.00142163,0.00138891,0.00135459,0.00132274,0.00129142,0.00126126,0.00123102,0.00120233,0.00117596,0.00114782,0.00112079,0.00109619,0.00107206,0.00104693,0.00102162,0.00099954,0.0009776,0.00095616,0.00093444,0.00091329,0.00089279,0.00087193,0.00085274,0.00083324,0.00081499,0.00079727,0.00077776,0.00076194,0.00074573,0.00072845,0.00071274,0.00069668,0.00068131,0.00066537,0.0006512,0.0006364,0.00062352,0.00060893,0.00059591,0.0005819,0.00056929,0.00055671,0.00054469,,,
29,mortality,male,0.00295926,0.00291302,0.00286618,0.00281913,0.00277234,0.00272662,0.00267985,0.00263392,0.00258982,0.00254457,0.00250097,0.00245807,0.00241345,0.00236644,0.00231507,0.00226557,0.00221528,0.00216786,0.00211881,0.00207188,0.00202606,0.00198056,0.00193535,0.00189329,0.00185057,0.00180895,0.00176544,0.00172446,0.00168283,0.0016433,0.00160408,0.00156743,0.00152935,0.00149232,0.00145724,0.00142396,0.00138906,0.00135669,0.00132481,0.0012941,0.00126332,0.00123409,0.00120724,0.00117854,0.00115097,0.00112589,0.00110129,0.00107565,0.00104982,0.00102731,0.00100493,0.00098303,0.00096086,0.00093926,0.00091831,0.000897,0.00087737,0.00085743,0.00083876,0.00082064,0.00080067,0.00078446,0.00076787,0.00075016,0.00073407,0.00071764,0.00070189,0.00068555,0.00067103,0.00065585,0.00064266,0.00062768,0.00061434,0.00059995,0.00058701,0.00057407,0.00056174,,,
30,mortality,male,0.00299885,0.00295251,0.00290555,0.00285835,0.00281142,0.00276556,0.00271865,0.00267251,0.00262827,0.00258278,0.00253897,0.00249588,0.00245101,0.00240398,0.00235232,0.00230255,0.00225194,0.00220424,0.00215485,0.00210759,0.00206143,0.00201558,0.00197001,0.00192762,0.00188456,0.00184256,0.00179869,0.00175731,0.00171531,0.00167538,0.0016358,0.00159877,0.00156031,0.00152287,0.00148741,0.00145375,0.00141845,0.00138573,0.00135345,0.00132235,0.00129119,0.00126157,0.00123437,0.00120526,0.00117731,0.00115186,0.00112692,0.0011009,0.00107467,0.00105183,0.00102911,0.00100687,0.00098435,0.00096241,0.00094111,0.00091944,0.00089946,0.00087919,0.00086018,0.00084173,0.0008214,0.0008048899999999999,0.00078799,0.00076994,0.00075354,0.00073681,0.00072075,0.00070407,0.00068927,0.00067378,0.00066033,0.00064503,0.00063142,0.00061671,0.00060349,0.00059026,0.00057765,,,
31,mortality,male,0.00303426,0.0029875,0.0029401,0.00289246,0.00284509,0.0027988,0.00275144,0.00270484,0.00266016,0.00261421,0.00256996,0.00252643,0.00248109,0.00243388,0.00238207,0.00233214,0.00228135,0.00223347,0.00218387,0.0021364,0.00209002,0.00204394,0.00199812,0.0019555,0.00191221,0.00186996,0.00182583,0.00178417,0.00174191,0.0017017,0.00166187,0.00162455,0.00158582,0.0015481,0.00151235,0.00147841,0.00144283,0.00140984,0.00137725,0.00134587,0.00131443,0.00128451,0.00125704,0.00122763,0.00119938,0.00117365,0.00114845,0.00112214,0.0010956,0.0010725,0.00104952,0.00102701,0.00100422,0.000982,0.00096043,0.00093848,0.00091823,0.0008977,0.00087842,0.00085971,0.0008391,0.00082235,0.00080521,0.00078688,0.00077024,0.00075326,0.00073695,0.00072001,0.00070498,0.00068924,0.00067558,0.00066003,0.00064619,0.00063123,0.00061779,0.00060432,0.0005915,,,
32,mortality,male,0.00307794,0.00303067,0.00298274,0.00293456,0.00288665,0.00283981,0.0027919,0.00274474,0.00269953,0.00265301,0.00260823,0.00256416,0.00251825,0.00247077,0.00241868,0.00236849,0.0023174,0.00226925,0.00221933,0.00217155,0.00212484,0.00207842,0.00203226,0.00198932,0.00194569,0.00190308,0.0018586,0.00181656,0.00177394,0.00173336,0.00169318,0.00165549,0.0016164,0.00157829,0.00154218,0.00150787,0.00147191,0.00143859,0.00140561,0.00137386,0.00134206,0.00131178,0.00128397,0.00125417,0.00122555,0.00119949,0.00117395,0.00114727,0.00112036,0.00109694,0.00107364,0.00105079,0.00102767,0.00100512,0.00098321,0.00096093,0.00094035,0.0009195,0.0008999,0.00088087,0.00085992,0.00084289,0.00082545,0.0008068,0.00078987,0.0007726,0.000756,0.00073874,0.00072343,0.0007074,0.00069349,0.00067764,0.00066354,0.00064828,0.00063458,0.00062083,0.00060775,,,
33,mortality,male,0.00313849,0.00309046,0.00304176,0.00299278,0.00294407,0.00289646,0.00284774,0.00279978,0.0027538,0.00270647,0.00266091,0.00261608,0.00256936,0.00252137,0.00246875,0.00241805,0.0023664,0.00231773,0.00226725,0.00221891,0.00217165,0.00212465,0.00207791,0.00203443,0.00199025,0.00194706,0.00190201,0.00185938,0.00181617,0.00177501,0.00173428,0.00169602,0.00165638,0.00161768,0.00158102,0.00154616,0.00150964,0.0014758,0.00144226,0.00140998,0.00137765,0.00134684,0.00131854,0.00128821,0.00125907,0.00123252,0.0012065,0.00117932,0.00115188,0.00112802,0.00110427,0.00108097,0.00105738,0.00103438,0.00101201,0.00098927,0.00096825,0.00094696,0.00092694,0.00090749,0.00088609,0.00086867,0.00085084,0.00083177,0.00081444,0.00079679,0.00077979,0.00076213,0.00074645,0.00073004,0.00071579,0.00069956,0.00068511,0.00066947,0.00065542,0.00064132,0.00062791,,,
34,mortality,male,0.00322114,0.00317201,0.00312218,0.00307207,0.00302223,0.0029735,0.00292365,0.00287455,0.00282748,0.00277902,0.00273238,0.00268647,0.00263863,0.00258982,0.00253632,0.00248478,0.00243224,0.00238273,0.00233134,0.00228213,0.002234,0.00218612,0.0021385,0.00209419,0.00204917,0.00200512,0.0019592,0.00191569,0.00187161,0.0018296,0.00178804,0.00174895,0.00170849,0.00166895,0.00163148,0.00159584,0.00155851,0.00152393,0.0014896,0.00145656,0.00142348,0.00139193,0.00136295,0.00133186,0.001302,0.00127478,0.00124811,0.00122024,0.00119209,0.0011676,0.00114324,0.00111932,0.0010951,0.00107149,0.0010485,0.00102514,0.00100353,0.00098166,0.00096106,0.00094106,0.00091906,0.00090113,0.00088278,0.00086314,0.0008453,0.00082713,0.00080962,0.00079142,0.00077526,0.00075835,0.00074367,0.00072693,0.00071202,0.00069589,0.0006814,0.00066683,0.00065299,,,
35,mortality,male,0.00332647,0.00327591,0.00322462,0.00317303,0.00312171,0.00307154,0.0030202,0.00296963,0.00292115,0.00287123,0.00282319,0.00277588,0.00272659,0.00267665,0.00262193,0.00256921,0.00251544,0.00246477,0.00241215,0.00236174,0.00231244,0.00226336,0.00221454,0.00216912,0.00212297,0.00207777,0.00203068,0.001986,0.00194076,0.00189761,0.00185495,0.00181477,0.00177321,0.00173256,0.00169404,0.00165738,0.00161898,0.00158342,0.00154807,0.00151405,0.00147999,0.00144748,0.00141763,0.00138557,0.00135477,0.00132671,0.0012992,0.00127044,0.00124137,0.0012161,0.00119095,0.00116624,0.00114123,0.00111683,0.00109306,0.00106892,0.00104656,0.00102395,0.00100264,0.00098193,0.00095917,0.0009406,0.0009216,0.00090126,0.00088277,0.00086396,0.0008458,0.00082694,0.00081018,0.00079264,0.00077742,0.00076005,0.00074458,0.00072783,0.00071279,0.00069765,0.00068328,,,
36,mortality,male,0.00345194,0.00339932,0.00334597,0.0032923,0.00323889,0.00318669,0.00313325,0.00308066,0.00303021,0.0029783,0.00292833,0.00287911,0.00282786,0.00277622,0.00271993,0.0026657,0.00261034,0.0025582,0.00250402,0.0024521,0.0024013,0.00235073,0.00230042,0.00225361,0.00220604,0.00215942,0.00211088,0.00206477,0.0020181,0.00197356,0.00192954,0.00188804,0.00184516,0.00180316,0.00176337,0.00172549,0.00168581,0.00164907,0.0016125,0.00157732,0.0015421,0.00150846,0.00147756,0.00144437,0.00141248,0.00138342,0.00135492,0.00132513,0.001295,0.0012688,0.00124274,0.00121711,0.00119117,0.00116586,0.0011412,0.00111616,0.00109295,0.0010695,0.00104737,0.00102587,0.00100224,0.00098295,0.00096322,0.00094209,0.00092288,0.00090334,0.00088446,0.00086485,0.00084743,0.00082919,0.00081336,0.0007953,0.0007792,0.00076178,0.00074612,0.00073036,0.0007154,,,
37,mortality,male,0.00359606,0.00354113,0.00348543,0.00342941,0.00337364,0.00331912,0.00326331,0.00320844,0.00315573,0.00310157,0.00304942,0.00299801,0.00294453,0.00289095,0.00283283,0.00277683,0.00271964,0.00266578,0.00260978,0.00255611,0.00250359,0.00245128,0.00239924,0.00235081,0.0023016,0.00225333,0.00220309,0.00215533,0.00210699,0.00206086,0.00201527,0.00197224,0.00192782,0.00188426,0.001843,0.00180369,0.00176253,0.00172443,0.00168645,0.00164994,0.00161336,0.00157842,0.00154631,0.00151182,0.00147868,0.00144847,0.00141883,0.00138785,0.00135651,0.00132923,0.00130212,0.00127543,0.00124843,0.00122207,0.00119637,0.0011703,0.00114612,0.00112169,0.00109862,0.00107621,0.0010516,0.00103148,0.0010109,0.00098887,0.00096883,0.00094845,0.00092874,0.00090828,0.00089009,0.00087106,0.00085454,0.00083567,0.00081885,0.00080066,0.0007843,0.00076783,0.00075219,,,
38,mortality,male,0.00375557,0.00369813,0.00363988,0.0035813,0.00352296,0.00346592,0.00340752,0.00335015,0.00329499,0.00323836,0.00318382,0.00313003,0.00307411,0.00301839,0.00295826,0.00290032,0.00284111,0.00278535,0.00272736,0.00267175,0.00261733,0.00256309,0.00250914,0.00245892,0.00240788,0.00235779,0.00230568,0.00225609,0.0022059,0.002158,0.00211068,0.00206594,0.00201982,0.00197455,0.00193165,0.00189077,0.00184796,0.00180834,0.00176879,0.0017308,0.00169273,0.00165635,0.0016229,0.00158697,0.00155244,0.00152096,0.00149006,0.00145776,0.00142507,0.0013966,0.00136832,0.00134047,0.00131228,0.00128477,0.00125792,0.0012307,0.00120544,0.00117993,0.00115583,0.00113241,0.00110671,0.00108567,0.00106416,0.00104113,0.00102016,0.00099886,0.00097823,0.00095682,0.00093778,0.00091788,0.00090058,0.00088083,0.0008632,0.00084416,0.00082702,0.00080976,0.00079337,,,
39,mortality,male,0.00392835,0.00386824,0.00380731,0.00374601,0.00368493,0.00362523,0.00356408,0.00350404,0.00344628,0.00338702,0.00332994,0.0032736,0.00321507,0.00315708,0.0030948,0.0030348,0.00297343,0.00291565,0.00285552,0.00279785,0.00274137,0.00268508,0.00262908,0.00257693,0.00252393,0.00247187,0.00241775,0.00236618,0.002314,0.00226421,0.00221502,0.00216844,0.00212049,0.00207336,0.0020287,0.00198611,0.00194152,0.00190026,0.00185901,0.00181941,0.00177973,0.0017418,0.00170691,0.00166943,0.00163339,0.00160054,0.00156827,0.00153455,0.0015004,0.00147063,0.00144109,0.00141197,0.0013825,0.00135372,0.00132563,0.00129717,0.00127074,0.00124407,0.00121884,0.00119433,0.00116744,0.00114542,0.00112288,0.00109877,0.0010768,0.00105449,0.00103286,0.00101043,0.00099046,0.0009696,0.00095145,0.00093075,0.00091225,0.00089227,0.00087428,0.00085617,0.00083897,,,
40,mortality,male,0.0041131,0.00405023,0.00398649,0.00392237,0.00385845,0.00379596,0.00373195,0.00366913,0.00360864,0.00354663,0.00348689,0.00342788,0.00336663,0.00330625,0.00324174,0.00317958,0.00311597,0.00305607,0.00299372,0.00293387,0.00287525,0.00281678,0.00275864,0.00270446,0.00264939,0.00259524,0.00253901,0.00248534,0.00243106,0.00237927,0.0023281,0.00227957,0.00222969,0.00218058,0.00213405,0.00208964,0.00204316,0.00200015,0.00195708,0.00191578,0.00187438,0.0018348,0.00179838,0.00175923,0.0017216,0.00168729,0.00165356,0.00161831,0.0015826,0.00155145,0.00152056,0.00149008,0.00145923,0.00142911,0.00139967,0.00136989,0.00134222,0.0013143,0.00128786,0.00126217,0.00123404,0.00121094,0.00118731,0.00116205,0.00113901,0.0011156,0.0010929,0.00106937,0.0010484,0.00102652,0.00100746,0.00098573,0.00096627,0.00094531,0.0009264,0.00090738,0.00088929,,,
41,mortality,male,0.00430794,0.0042421,0.00417535,0.0041082,0.00404121,0.00397572,0.0039086,0.00384281,0.00377938,0.00371442,0.00365183,0.00358995,0.00352577,0.00346267,0.00339569,0.00333115,0.00326506,0.00320283,0.00313805,0.00307582,0.00301485,0.00295402,0.00289354,0.00283716,0.00277981,0.0027234,0.00266486,0.00260893,0.00255235,0.00249843,0.00244511,0.00239446,0.00234251,0.00229128,0.00224274,0.00219639,0.00214786,0.00210296,0.00205796,0.00201485,0.0019716,0.00193028,0.00189221,0.00185131,0.001812,0.00177615,0.00174085,0.00170401,0.00166666,0.00163401,0.00160168,0.00156976,0.00153746,0.00150591,0.00147506,0.00144389,0.00141492,0.0013857,0.00135802,0.00133111,0.00130168,0.00127748,0.00125272,0.00122629,0.00120212,0.00117759,0.00115377,0.00112913,0.00110713,0.00108421,0.00106421,0.00104143,0.00102099,0.00099903,0.00097918,0.00095924,0.00094024,,,
42,mortality,male,0.00451374,0.00444488,0.00437507,0.00430483,0.00423471,0.00416616,0.00409588,0.00402705,0.0039606,0.00389263,0.00382713,0.0037623,0.00369513,0.00362923,0.00355976,0.0034928,0.00342418,0.00335958,0.00329232,0.00322766,0.00316428,0.00310101,0.00303815,0.00297948,0.0029198,0.00286104,0.00280012,0.00274185,0.00268288,0.00262676,0.00257122,0.00251836,0.00246427,0.00241082,0.00236017,0.00231179,0.00226112,0.00221425,0.00216721,0.0021222,0.00207702,0.00203388,0.00199408,0.00195135,0.00191027,0.00187281,0.00183586,0.00179733,0.00175825,0.00172401,0.00169016,0.00165673,0.00162289,0.00158982,0.00155746,0.00152484,0.0014945,0.0014639,0.00143489,0.00140669,0.00137591,0.00135054,0.00132457,0.0012969,0.00127154,0.00124581,0.00122079,0.00119498,0.00117186,0.00114785,0.00112683,0.00110294,0.00108144,0.00105842,0.00103757,0.00101666,0.00099669,,,
43,mortality,male,0.00473161,0.00465969,0.00458678,0.00451341,0.0044401,0.00436843,0.00429492,0.004223,0.00415348,0.00408243,0.00401397,0.00394612,0.0038759,0.00380715,0.00373514,0.00366574,0.00359455,0.00352755,0.00345777,0.00339061,0.00332478,0.00325901,0.0031937,0.0031327,0.00307061,0.00300942,0.00294607,0.00288536,0.00282391,0.00276551,0.00270767,0.00265248,0.00259618,0.00254041,0.00248756,0.00243705,0.00238414,0.00233519,0.00228599,0.00223902,0.00219179,0.00214675,0.00210513,0.00206047,0.00201754,0.00197839,0.00193969,0.00189938,0.00185847,0.00182253,0.00178709,0.00175205,0.00171657,0.00168189,0.00164793,0.00161377,0.00158197,0.00154991,0.0015195,0.00148993,0.00145772,0.0014311,0.00140386,0.00137487,0.00134824,0.00132123,0.00129493,0.00126787,0.00124355,0.00121838,0.00119627,0.0011712,0.00114856,0.00112441,0.00110249,0.00108054,0.00105953,,,
44,mortality,male,0.00496333,0.00488829,0.00481221,0.00473564,0.00465907,0.00458421,0.00450739,0.00443229,0.00435962,0.00428543,0.00421392,0.00414298,0.00406963,0.00399796,0.00392339,0.00385149,0.00377768,0.00370821,0.00363586,0.00356615,0.00349778,0.00342944,0.00336163,0.00329821,0.00323364,0.00316994,0.00310407,0.00304084,0.00297678,0.00291602,0.00285578,0.00279816,0.00273955,0.00268135,0.0026262,0.00257344,0.00251817,0.00246705,0.00241556,0.00236651,0.00231714,0.0022701,0.00222654,0.00217986,0.00213497,0.00209404,0.00205346,0.00201127,0.00196842,0.00193066,0.00189352,0.00185677,0.00181954,0.00178314,0.00174747,0.00171166,0.00167832,0.00164471,0.0016128,0.00158176,0.00154804,0.00152009,0.00149147,0.00146109,0.00143309,0.0014047,0.00137701,0.00134862,0.00132301,0.00129659,0.0012733,0.00124697,0.00122308,0.00119774,0.00117465,0.0011516,0.00112947,,,
45,mortality,male,0.00521235,0.00513406,0.00505468,0.00497476,0.00489479,0.0048166,0.00473632,0.00465791,0.00458196,0.00450447,0.00442979,0.00435562,0.00427899,0.00420429,0.00412705,0.00405257,0.00397603,0.00390401,0.00382898,0.0037566,0.00368558,0.00361454,0.00354411,0.00347817,0.00341098,0.00334465,0.00327614,0.00321024,0.00314341,0.00308017,0.00301739,0.00295716,0.00289612,0.00283534,0.00277772,0.00272257,0.00266477,0.00261132,0.00255739,0.00250613,0.00245445,0.00240529,0.00235966,0.00231081,0.00226382,0.00222099,0.0021784,0.00213419,0.00208926,0.00204953,0.00201056,0.00197196,0.00193286,0.0018946,0.00185707,0.00181951,0.0017845,0.00174923,0.0017157,0.00168308,0.00164775,0.00161835,0.00158825,0.00155638,0.0015269,0.00149701,0.00146783,0.001438,0.00141099,0.00138323,0.00135866,0.00133096,0.00130571,0.00127908,0.00125474,0.0012305,0.00120715,,,
46,mortality,male,0.00548266,0.00540092,0.00531802,0.00523453,0.00515093,0.00506919,0.00498522,0.00490328,0.00482382,0.00474282,0.00466477,0.00458717,0.00450704,0.00442886,0.00434847,0.00427093,0.00419118,0.00411615,0.004038,0.00396252,0.00388843,0.00381427,0.00374083,0.00367197,0.00360177,0.00353242,0.00346088,0.00339194,0.00332193,0.00325589,0.0031902,0.00312701,0.00306321,0.0029995,0.00293911,0.00288127,0.00282062,0.00276454,0.00270788,0.00265415,0.00259988,0.00254834,0.0025004,0.00244914,0.00239984,0.0023549,0.00231007,0.00226364,0.00221641,0.00217447,0.00213348,0.00209284,0.00205166,0.00201135,0.00197178,0.0019323,0.00189549,0.00185841,0.00182313,0.0017888,0.00175173,0.00172079,0.00168908,0.00165563,0.00162455,0.00159305,0.00156226,0.00153091,0.0015024,0.00147323,0.00144727,0.00141814,0.00139143,0.00136345,0.00133777,0.00131229,0.00128763,,,
47,mortality,male,0.00577874,0.00569319,0.00560642,0.00551902,0.00543142,0.00534579,0.00525777,0.00517196,0.00508865,0.0050038,0.00492205,0.00484068,0.00475672,0.00467472,0.00459089,0.00451001,0.00442673,0.00434841,0.00426685,0.00418796,0.00411051,0.00403295,0.0039562,0.00388416,0.00381066,0.003738,0.00366314,0.00359087,0.00351739,0.00344827,0.00337939,0.00331297,0.00324616,0.00317925,0.00311581,0.00305503,0.00299126,0.00293229,0.00287264,0.00281622,0.0027591,0.00270496,0.00265448,0.00260058,0.00254874,0.0025015,0.0024542,0.00240533,0.00235559,0.00231123,0.00226801,0.00222514,0.00218168,0.00213912,0.00209732,0.00205573,0.00201693,0.00197786,0.00194066,0.00190445,0.00186548,0.00183283,0.00179936,0.00176417,0.00173134,0.00169807,0.0016655,0.00163248,0.00160232,0.0015716,0.00154413,0.00151341,0.00148511,0.00145564,0.00142849,0.00140165,0.00137557,,,
48,mortality,male,0.00610584,0.00601602,0.00592491,0.00583312,0.00574105,0.00565106,0.00555851,0.00546836,0.00538075,0.0052916,0.0052057,0.00512011,0.00503188,0.00494562,0.00485794,0.00477332,0.00468613,0.00460414,0.00451875,0.00443608,0.00435489,0.00427352,0.00419309,0.0041175,0.00404033,0.003964,0.00388545,0.00380948,0.00373214,0.00365958,0.00358716,0.00351715,0.00344696,0.0033765,0.00330968,0.00324562,0.00317838,0.00311621,0.00305323,0.00299382,0.00293354,0.00287652,0.00282322,0.0027664,0.00271175,0.00266195,0.00261192,0.00256035,0.00250783,0.0024608,0.00241512,0.00236978,0.00232379,0.00227875,0.00223448,0.00219056,0.00214958,0.00210831,0.002069,0.00203072,0.00198965,0.00195512,0.00191972,0.0018826,0.00184785,0.00181263,0.00177812,0.00174326,0.00171129,0.00167885,0.00164972,0.00161726,0.00158721,0.00155611,0.00152734,0.001499,0.00147136,,,
49,mortality,male,0.00646957,0.0063749,0.00627887,0.00618211,0.00608498,0.00599004,0.00589236,0.00579731,0.00570484,0.00561082,0.00552025,0.0054299,0.00533683,0.00524577,0.00515375,0.00506491,0.00497331,0.00488717,0.00479749,0.00471056,0.00462515,0.00453952,0.00445495,0.00437537,0.00429408,0.00421363,0.00413093,0.00405082,0.00396916,0.00389277,0.00381639,0.00374237,0.00366842,0.00359399,0.0035234,0.0034557,0.0033846,0.00331886,0.00325219,0.00318944,0.00312565,0.00306541,0.00300896,0.00294889,0.0028911,0.00283844,0.00278539,0.00273081,0.0026752,0.0026252,0.00257678,0.00252869,0.0024799,0.0024321,0.00238509,0.00233858,0.00229516,0.00225143,0.00220977,0.00216919,0.00212577,0.00208915,0.00205159,0.00201233,0.00197543,0.00193804,0.00190138,0.00186447,0.00183048,0.00179614,0.00176516,0.00173076,0.00169876,0.00166584,0.00163528,0.00160528,0.0015759,,,
50,mortality,male,0.0068762,0.00677603,0.00667442,0.00657202,0.00646916,0.00636863,0.00626514,0.00616455,0.00606658,0.00596706,0.00587119,0.00577547,0.00567695,0.00558047,0.00548355,0.00538996,0.00529338,0.00520258,0.00510805,0.00501633,0.00492618,0.00483575,0.00474652,0.00466246,0.00457654,0.00449147,0.0044041,0.00431936,0.00423285,0.00415214,0.00407131,0.00399281,0.00391463,0.00383574,0.00376093,0.00368914,0.00361372,0.00354398,0.00347318,0.00340669,0.00333896,0.0032751,0.00321515,0.00315144,0.00309013,0.00303428,0.00297784,0.0029199,0.00286083,0.00280753,0.00275605,0.00270488,0.00265296,0.00260208,0.00255202,0.0025026,0.00245647,0.00241001,0.00236572,0.00232258,0.00227653,0.00223759,0.00219763,0.00215598,0.0021167,0.0020769,0.00203783,0.00199864,0.00196242,0.00192595,0.00189292,0.00185636,0.00182221,0.00178726,0.00175471,0.00172285,0.00169154,,,
51,mortality,male,0.00733337,0.00722722,0.00711953,0.00701099,0.00690189,0.00679527,0.00668547,0.00657881,0.00647486,0.00636933,0.00626768,0.0061661,0.00606162,0.00595893,0.00585618,0.00575692,0.00565444,0.0055581,0.00545785,0.00536047,0.00526474,0.00516869,0.00507399,0.00498468,0.00489335,0.00480289,0.00471007,0.00461993,0.00452778,0.00444205,0.00435603,0.00427234,0.00418924,0.00410521,0.00402551,0.00394901,0.00386861,0.00379424,0.00371871,0.00364792,0.00357564,0.00350764,0.00344366,0.00337577,0.00331044,0.00325094,0.00319064,0.00312887,0.00306586,0.00300877,0.00295378,0.00289913,0.00284364,0.00278926,0.00273572,0.00268303,0.00263384,0.00258428,0.00253704,0.00249101,0.00244201,0.00240046,0.00235782,0.00231349,0.00227154,0.00222904,0.00218729,0.00214557,0.00210685,0.00206802,0.0020327,0.00199376,0.00195721,0.00192001,0.00188524,0.00185133,0.00181788,,,
52,mortality,male,0.00784617,0.00773337,0.00761892,0.00750354,0.00738751,0.00727413,0.00715732,0.00704394,0.00693336,0.00682118,0.00671313,0.00660508,0.00649399,0.00638444,0.00627524,0.0061697,0.00606068,0.00595822,0.00585163,0.00574799,0.00564609,0.00554381,0.00544306,0.00534794,0.00525062,0.00515421,0.00505535,0.00495924,0.00486081,0.00476951,0.00467774,0.00458828,0.00449972,0.00440999,0.00432486,0.00424313,0.00415718,0.00407768,0.00399688,0.00392133,0.00384397,0.00377135,0.00370286,0.00363031,0.0035605,0.00349693,0.0034323,0.00336624,0.00329883,0.0032375,0.0031786,0.00312003,0.00306055,0.00300224,0.00294483,0.00288845,0.00283582,0.00278279,0.00273223,0.00268296,0.00263066,0.00258618,0.0025405,0.00249318,0.00244823,0.00240267,0.00235791,0.00231334,0.0022718,0.00223031,0.00219242,0.00215078,0.00211153,0.0020718,0.00203454,0.00199833,0.00196246,,,
53,mortality,male,0.00841873,0.00829864,0.00817678,0.00805392,0.0079303,0.00780952,0.00768503,0.00756432,0.00744649,0.00732705,0.00721203,0.00709693,0.00697865,0.00686161,0.00674539,0.006633,0.00651684,0.0064077,0.00629418,0.0061837,0.00607506,0.00596597,0.00585862,0.00575716,0.00565331,0.00555039,0.00544495,0.00534227,0.0052369,0.00513947,0.00504135,0.00494548,0.00485091,0.00475484,0.0046637,0.00457617,0.00448407,0.00439888,0.00431222,0.00423139,0.0041484,0.00407065,0.00399715,0.00391944,0.00384465,0.00377656,0.0037071,0.00363628,0.00356398,0.0034979,0.00343464,0.00337172,0.00330779,0.0032451,0.00318334,0.00312288,0.00306643,0.00300955,0.00295529,0.00290241,0.00284645,0.00279871,0.00274967,0.00269903,0.00265073,0.00260177,0.00255363,0.00250589,0.00246121,0.00241678,0.002376,0.00233138,0.00228909,0.00224655,0.00220649,0.00216772,0.00212914,,,
54,mortality,male,0.00905433,0.00892629,0.00879638,0.00866539,0.00853352,0.00840471,0.00827188,0.00814321,0.00801755,0.00789025,0.0077677,0.00764499,0.00751893,0.0073938,0.00726998,0.00715018,0.00702628,0.0069099,0.00678888,0.00667099,0.00655504,0.00643856,0.00632406,0.00621575,0.00610481,0.00599484,0.00588226,0.00577244,0.00565946,0.00555536,0.00545029,0.0053474,0.00524627,0.00514327,0.00504555,0.00495167,0.00485281,0.00476139,0.0046683,0.0045817,0.00449247,0.0044091,0.00433006,0.00424664,0.00416636,0.0040933,0.00401848,0.0039424,0.00386466,0.0037933,0.00372522,0.00365746,0.00358859,0.00352103,0.00345445,0.00338944,0.00332874,0.00326757,0.0032092,0.0031523,0.00309229,0.00304091,0.00298809,0.00293377,0.00288171,0.00282895,0.00277702,0.00272576,0.00267753,0.00262982,0.00258579,0.00253783,0.00249211,0.00244646,0.00240326,0.00236165,0.00232004,,,
55,mortality,male,0.00975403,0.00961739,0.00947874,0.00933894,0.00919813,0.00906064,0.00891877,0.00878151,0.00864739,0.00851162,0.00838094,0.00825003,0.00811559,0.00798172,0.00784974,0.00772193,0.00758966,0.00746548,0.00733636,0.00721047,0.00708663,0.00696218,0.00683996,0.00672426,0.00660567,0.00648808,0.0063678,0.00625022,0.00612893,0.00601757,0.00590493,0.00579435,0.00568608,0.0055755,0.00547057,0.00536974,0.00526348,0.00516523,0.00506507,0.00497217,0.0048761,0.00478656,0.00470142,0.00461175,0.00452545,0.00444692,0.00436619,0.00428431,0.00420061,0.00412339,0.00405,0.00397691,0.00390259,0.00382966,0.00375774,0.00368773,0.00362236,0.00355647,0.00349357,0.00343223,0.00336779,0.00331239,0.00325542,0.00319704,0.00314084,0.00308388,0.00302774,0.00297261,0.00292046,0.00286915,0.00282152,0.00276988,0.00272034,0.00267126,0.00262461,0.00257986,0.00253488,,,
